   9.7656250000000000e-03   1.5268032632696543e-05   2.9160378535946537e-06   8.1863242876340349e-05   3.5356363415542853e-06  -5.7046373278136004e-05  -2.7552953597390137e-06   7.8776219977368599e-04  -2.0504858926015218e-05  -7.1999061069165837e-05  -3.8629829459509392e-07  -6.9057125156511360e-07   8.4183627429098619e-04  -1.6408499117134420e-06  -2.3749682294845102e-07
   1.0742187500000000e-02   1.5348813757448131e-05   2.9821704734376614e-06   9.0235819148636921e-05   1.2636381280314644e-06  -5.7005087561541988e-05  -3.0900938044711373e-06  -8.1225922497534420e-04  -2.2459996511186709e-05  -7.0982544774678960e-05  -2.7773681670914005e-07  -7.0326659808258261e-07  -8.4276487786164251e-04  -1.6473539262967566e-06  -2.3710432797336900e-07
   1.1718750000000000e-02   1.5430525436388233e-05   2.9830593997187571e-06   9.8652846566387836e-05  -1.2369740036362704e-06  -5.7215515833862787e-05  -3.4416833715797745e-06   7.8653418379593602e-04  -2.4385571673075304e-05  -6.9833748740432184e-05  -4.2476941304198636e-07  -7.1719363551812930e-07   8.4174618520148868e-04  -1.6537910244753202e-06  -2.3249348152175833e-07
   1.2695312500000000e-02   1.5511297817698316e-05   2.9124116406911189e-06   1.0711432754279286e-04  -3.9692879894205559e-06  -5.7193470792822600e-05  -3.8115035383264912e-06  -8.1359251102766682e-04  -2.6277771837225449e-05  -6.8537601695484247e-05  -3.1696961381953602e-07  -7.3235716505534684e-07  -8.4285531726188407e-04  -1.6599722651604573e-06  -2.1828659415251782e-07
   1.3671875000000000e-02   1.5589087800648983e-05   2.7638475422650472e-06   1.1561922643206119e-04  -6.9365507779706331e-06  -5.7424136499065365e-05  -4.2009688098161289e-06   7.8509745547844100e-04  -2.8132490688215237e-05  -6.7090681459934309e-05  -4.6483150772854720e-07  -7.4876179556891671e-07   8.4165540963085004e-04  -1.6656922354267342e-06  -1.9869535747401840e-07
   1.4648437500000000e-02   1.5661676609670281e-05   2.5308968022119482e-06   1.2416528129669189e-04  -1.0142140206535903e-05  -5.7423402978087628e-05  -4.6114656479034083e-06  -8.1513062895069682e-04  -2.9945305944931951e-05  -6.5472021909656678e-05  -3.5792887564214597e-07  -7.6641178990773818e-07  -8.4294640361218416e-04  -1.6707277398410939e-06  -1.6816168724926803e-07
   1.5625000000000000e-02   1.5726667270719813e-05   2.2069953203070810e-06   1.3274903183106387e-04  -1.3589534336403689e-05  -5.7676530082509952e-05  -5.0443491628916000e-06   7.8346024260113486e-04  -3.1711458470994901e-05  -6.3675610304031883e-05  -5.0675603785091759e-07  -7.8531089806676193e-07   8.4156405009235100e-04  -1.6748380025966892e-06  -1.3090388698187586e-07
   1.6601562500000000e-02   1.5781482012872724e-05   1.7854828917878143e-06   1.4136559481327392e-04  -1.7282278215589599e-05  -5.7699481912960327e-05  -5.5009395504441754e-06  -8.1686438125546962e-04  -3.3425799074067378e-05  -6.1680829277799946e-05  -4.0088697866506627e-07  -8.0546217717519391e-07  -8.4303798558069359e-04  -1.6777648085599253e-06  -8.1475121929792998e-08
   1.7578125000000000e-02   1.5823359619997132e-05   1.2596018732221754e-06   1.5000870379483012e-04  -2.1223947961296960e-05  -5.7977590485199118e-05  -5.9825182451220345e-06   7.8163278769690574e-04  -3.5082800559666804e-05  -5.9479328920029028e-05  -5.5081618380209798e-07  -8.2686779842678914e-07   8.4147231057127498e-04  -1.6792326628340829e-06  -2.4072180617875790e-08
   1.8554687500000000e-02   1.5849352759364834e-05   6.2249684126814114e-07   1.5867043108958547e-04  -2.5418112145014974e-05  -5.8026889940605776e-05  -6.4903237823983058e-06  -8.1878239899871178e-04  -3.6676500091972139e-05  -5.7050583618633121e-05  -4.4611775443184861e-07  -8.4952884103589979e-07  -8.4312980269923810e-04  -1.6789478051512939e-06   4.6810512405702191e-08
   1.9531250000000000e-02   1.5856325316080018e-05  -1.3278462469688830e-07   1.6734130668082618e-04  -2.9868290385305719e-05  -5.8332779986725513e-05  -7.0255473426190497e-06   7.7962767269193196e-04  -3.8200516983365494e-05  -5.4381171430628963e-05  -5.9728623328983966e-07  -8.7344507269365709e-07   8.4138051186192413e-04  -1.6765991594371810e-06   1.2698285385502790e-07
   2.0507812500000000e-02   1.5840949764285540e-05  -1.0132900237164529e-06   1.7600996623892316e-04  -3.4577909082382409e-05  -5.8411359864103245e-05  -7.5893279758663917e-06  -8.2087079616166017e-04  -3.9647999578962708e-05  -5.1449467138188044e-05  -4.9389570672036810e-07  -8.9861471679210009e-07  -8.4322146995753514e-04  -1.6718565332659364e-06   2.2195580137288262e-07
   2.1484375000000000e-02   1.5799704608253649e-05  -2.0261587273382326e-06   1.8466328551393395e-04  -3.9550254193109350e-05  -5.8748091525401096e-05  -8.1827474795496232e-06   7.7746018321574802e-04  -4.1011609566927646e-05  -4.8243373693186386e-05  -6.4644061805221516e-07  -9.2503420580148928e-07   8.4128910712390908e-04  -1.6643729434699384e-06   3.2757533919971984e-07
   2.2460937500000000e-02   1.5728871928664032e-05  -3.1786174785393605e-06   1.9328606624216939e-04  -4.4788421043441783e-05  -5.8859133321925880e-05  -8.8068249076190446e-06  -8.2311278634035880e-04  -4.2283487526353613e-05  -4.4737020324406216e-05  -5.4449485616422763e-07  -9.5269792158384189e-07  -8.4331246209977872e-04  -1.6537822790920193e-06   4.4930168559648802e-07
   2.3437500000000000e-02   1.5624535071610817e-05  -4.4779744384930528e-06   2.0186112034583796e-04  -5.0295261029715840e-05  -5.9230002882318557e-05  -9.4625106981196410e-06   7.7514871338150006e-04  -4.3455277787725388e-05  -4.0919631680549738e-05  -6.9855255464912149e-07  -9.8159792182296411e-07   8.4119869765290011e-04  -1.6397009671705365e-06   5.8298233691137383e-07
   2.4414062500000000e-02   1.5482576520184120e-05  -5.9316117705076601e-06   2.1036893970888997e-04  -5.6073325173851296e-05  -5.9376910477975493e-05  -1.0150680419742172e-05  -8.2548825719011381e-04  -4.4518068877716074e-05  -3.6763531342860281e-05  -5.9818716542598184e-07  -1.0117236531500075e-06  -8.4340209783502289e-04  -1.6217269428183240e-06   7.3413069306015220e-07
   2.5390625000000000e-02   1.5298675990839634e-05  -7.5469766021840835e-06   2.1878784968260327e-04  -6.2124804447467207e-05  -5.9785421559495547e-05  -1.0872128110176634e-05   7.7271520759735737e-04  -4.5462374000616243e-05  -3.2249347395743258e-05  -7.5389224221074912e-07  -1.0430616505970085e-06   8.4111004869928706e-04  -1.5994400074100644e-06   8.9851765281310656e-07
   2.6367187500000000e-02   1.5068308799172480e-05  -9.3315703412275279e-06   2.2709362915239277e-04  -6.8451466814076122e-05  -5.9971789757528118e-05  -1.1627559178939943e-05  -8.2797331269915321e-04  -4.6278110007829316e-05  -2.7356593111845834e-05  -6.5524049769232972e-07  -1.0755952232797952e-06  -8.4348952396818752e-04  -1.5724009826468040e-06   1.0817848377400810e-06
   2.7343750000000000e-02   1.4786744542180904e-05  -1.1292936196024547e-05   2.3525963084039639e-04  -7.5054590871070134e-05  -6.0421619031057150e-05  -1.2417582870329476e-05   7.7018563889023992e-04  -4.6954598229546498e-05  -2.2061096509456806e-05  -8.1272456981204566e-07  -1.1093041261850700e-06   8.4102410542496499e-04  -1.5401531561630257e-06   1.2796246628558384e-06
   2.8320312500000000e-02   1.4449046146629917e-05  -1.3438644862228770e-05   2.4325647566050059e-04  -8.1934896069435807e-05  -6.0651196255983869e-05  -1.3242704276266708e-05  -8.3053977375148913e-04  -4.7480534079336264e-05  -1.6341087160842981e-05  -7.1591606099703689e-07  -1.1441642186308631e-06  -8.4357369935819540e-04  -1.5022214811441170e-06   1.4975996586142752e-06
   2.9296875000000000e-02   1.4050069335699809e-05  -1.5776278224805990e-05   2.5105210111751072e-04  -8.9092469408030858e-05  -6.1146152936486473e-05  -1.4103315886909822e-05   7.6759052424830423e-04  -4.7844009164948041e-05  -1.0174063047609301e-05  -8.7530628575792587e-07  -1.1801471091694566e-06   8.4094200890924044e-04  -1.4581136696476545e-06   1.7314970088960162e-06
   3.0273437500000000e-02   1.3584462568726553e-05  -1.8313411034329185e-05   2.5861151122674280e-04  -9.6526688580814130e-05  -6.1422797331579432e-05  -1.4999688680302023e-05  -8.3315465112602008e-04  -4.8032433315691498e-05  -3.5329971363034323e-06  -7.8046529050915708e-07  -1.2172197873833483e-06  -8.4365337906795496e-04  -1.4073186865189060e-06   1.9868047059382764e-06
   3.1250000000000000e-02   1.3046667511505111e-05  -2.1057590410988364e-05   2.6589678189322953e-04  -1.0423614146463847e-04  -6.1966775678763512e-05  -1.5931962710117619e-05   7.6496546340998491e-04  -4.8032537926867333e-05   3.6045774607239296e-06  -9.4188258102234807e-07  -1.2553442419546188e-06   8.4086511185998383e-04  -1.3493087632036016e-06   2.2593665341122165e-06
   3.2226562500000000e-02   1.2430920097349788e-05  -2.4016313116049305e-05   2.7286685979709764e-04  -1.1221854194738403e-04  -6.2294403805827043e-05  -1.6900137186315917e-05  -8.3577959068872876e-04  -4.7830391965642839e-05   1.1265012697204206e-05  -8.4912612137121372e-07  -1.2944770659834601e-06  -8.4372709872511538e-04  -1.2835384180519831e-06   2.5545446396224198e-06
   3.3203125000000000e-02   1.1731252241854277e-05  -2.7197000443856981e-05   2.7947751408779987e-04  -1.2047064201886350e-04  -6.2891327812120146e-05  -1.7904060057900107e-05   7.6235171188451301e-04  -4.7411383871010280e-05   1.9469679484474342e-05  -1.0126830397955510e-06  -1.3345690492906820e-06   8.4079499413111571e-04  -1.2094467003849504e-06   2.8680882921009629e-06
   3.4179687500000000e-02   1.0941494277076471e-05  -3.0606970693359092e-05   2.8568111471147933e-04  -1.2898814010357110e-04  -6.3273855110546935e-05  -1.8943417085674359e-05  -8.3837028802121990e-04  -4.6760193922927080e-05   2.8252163124143933e-05  -9.2211860536415574e-07  -1.3755647588637145e-06  -8.4379315928875896e-04  -1.1264553390087018e-06   3.2055709687701550e-06
   3.5156250000000000e-02   1.0055278173694468e-05  -3.4253409047162460e-05   2.9142673740561553e-04  -1.3776558556633008e-04  -6.3927614511093025e-05  -2.0017720388235181e-05   7.5979677256997173e-04  -4.5860798768791431e-05   3.7628783511765287e-05  -1.0879169108840404e-06  -1.4174021066855582e-06   8.4073347756499479e-04  -1.0339711584850398e-06   3.5625595211145892e-06
   3.6132812500000000e-02   9.0660416225266051e-06  -3.8143334818190585e-05   2.9665977427397735e-04  -1.4679627941491827e-04  -6.4368886636466223e-05  -2.1126296460499566e-05  -8.4087588889125893e-04  -4.4696447370062775e-05   4.7634919808959364e-05  -9.9963982594300800e-07  -1.4600119061614788e-06  -8.4384961257514147e-04  -9.3138549094339478e-07   3.9444889347263663e-06
   3.7109375000000000e-02   7.9670330496659568e-06  -4.2283565896947366e-05   3.0132212142916189e-04  -1.5607217115749946e-04  -6.5083263350201320e-05  -2.2268273652428047e-05   7.5735500614873465e-04  -4.3249701875119635e-05   5.8288583738022859e-05  -1.1677676555583444e-06  -1.5033174170895405e-06   8.4068264011560325e-04  -8.1807523723948661e-07   4.3470691639357735e-06
   3.8085937500000000e-02   6.7513176423423558e-06  -4.6680680360749490e-05   3.0535178039240308e-04  -1.6558375181775594e-04  -6.5586977487791208e-05  -2.3442569129252542e-05  -8.4323837099340836e-04  -4.1502418659495557e-05   6.9622329442328837e-05  -1.0818580683425455e-06  -1.5472338798938552e-06  -8.4389424756737121e-04  -6.9340414356627561e-07   4.7755796833975572e-06
   3.9062500000000000e-02   5.4117844655049327e-06  -5.1340975068031457e-05   3.0868306295608709e-04  -1.7531994313318646e-04  -6.6365561571604044e-05  -2.4647875306480993e-05   7.5508825034579065e-04  -3.9435758371597072e-05   8.1654051423271472e-05  -1.2523867296880632e-06  -1.5916680399751830e-06   8.4064482898682004e-04  -5.5672375626148965e-07   5.2255264354459023e-06
   4.0039062500000000e-02   3.9411547519651266e-06  -5.6270421208981609e-05   3.1124621989318167e-04  -1.8526798293233180e-04  -6.6935176800214546e-05  -2.5882645761836634e-05  -8.4539192786413332e-04  -3.7030155808631143e-05   9.4417740797647239e-05  -1.1689062039270004e-06  -1.6365176628480975e-06  -8.4392457796473729e-04  -4.0737383132319479e-07   5.7022925717690092e-06
   4.1015625000000000e-02   2.3319914518041238e-06  -6.1474616631259347e-05   3.1296756339014377e-04  -1.9541330674655244e-04  -6.7781270992702976e-05  -2.7145080610441799e-05   7.5306643447576227e-04  -3.4265361498069521e-05   1.0793099523529952e-04  -1.3418865610047149e-06  -1.6816710406186552e-06   8.4062267227916481e-04  -2.4468386555849502e-07   6.2013242263031199e-06
   4.1992187500000000e-02   5.7671012954900496e-07  -6.6958734917179879e-05   3.1376923061823169e-04  -2.0573942573408728e-04  -6.8419906778423084e-05  -2.8433111361429830e-05  -8.4726235291389678e-04  -3.1120420096690304e-05   1.2222753613263555e-04  -1.2608742516591116e-06  -1.7270064907263220e-06  -8.4393783136335263e-04  -6.7973999383396354e-08   6.7278071603365710e-06
   4.2968750000000000e-02  -1.3324086996014280e-06  -7.2727471036014565e-05   3.1356927824261241e-04  -2.1622780091424756e-04  -6.9336418713097982e-05  -2.9744385255770426e-05   7.5136819542130856e-04  -2.7573725288079210e-05   1.3732128049705826e-04  -1.4363326866881951e-06  -1.7723918477870828e-06   8.4061908896370264e-04   1.2344243474841360e-07   7.2770764469621435e-06
   4.3945312500000000e-02  -3.4032057004857694e-06  -7.8784983540071621e-05   3.1228134550075163e-04  -2.2685771389665022e-04  -7.0046740612322649e-05  -3.1076249111790344e-05  -8.4876642932918758e-04  -2.3603039659631377e-05   1.5324378334082185e-04  -1.3578010843556544e-06  -1.8176839501578509e-06  -8.4393094026753647e-04   3.3025871345109532e-07   7.8542466073818199e-06
   4.4921875000000000e-02  -5.6436272189679239e-06  -8.5134833152924555e-05   3.0981490841134609e-04  -2.3760613414549583e-04  -7.1036061784398590e-05  -3.2425732698406669e-05   7.5008147441301895e-04  -1.9185493394202929e-05   1.7000948987986767e-04  -1.5357350215839399e-06  -1.8627281218119281e-06   8.4063729668299510e-04   5.5317192868472447e-07   8.4544866032167683e-06
   4.5898437500000000e-02  -8.0617080539759951e-06  -9.1779917703858004e-05   3.0607497009074329e-04  -2.4844758294760349e-04  -7.1820153454552952e-05  -3.3789531635184421e-05  -8.4981135145376151e-04  -1.4297593774333623e-05   1.8765016778881844e-04  -1.4596652530410538e-06  -1.9073576511654598e-06  -8.4390053559831989e-04   7.9288165086136029e-07   9.0827886493406812e-06
   4.6875000000000000e-02  -1.0665552398886599e-05  -9.8722403280155981e-05   3.0096220764951178e-04  -2.5935399421717482e-04  -7.2884024062731139e-05  -3.5163989834290679e-05   7.4930407861487417e-04  -8.9152913307560621e-06   2.0617670782617132e-04  -1.6400382338434452e-06  -1.9513932682204185e-06   8.4068081686014345e-04   1.0500874645727221e-06   9.7342094205416773e-06
   4.7851562500000000e-02  -1.3463312848198505e-05  -1.0596365155200561e-04   2.9437274934753085e-04  -2.7029457234125672e-04  -7.3743244727956909e-05  -3.6545081519503594e-05  -8.5029417850735368e-04  -3.0140159362003949e-06   2.2561240176349203e-04  -1.5663749100638478e-06  -1.9946426215496455e-06  -8.4384294310507963e-04   1.3254877009815495e-06   1.0413539882137643e-05
   4.8828125000000000e-02  -1.6463167363216654e-05  -1.1350414315048696e-04   2.8619835389389535e-04  -2.8123564725978078e-04  -7.4882603563128735e-05  -3.7928392859911452e-05   7.4914420589559895e-04   3.4312733966284283e-06   2.4596915059282149e-04  -1.7491112128424720e-06  -2.0368997564336363e-06   8.4075347662982477e-04   1.6197758303309518e-06   1.1115657363991699e-05
   4.9804687500000000e-02  -1.9673294088413818e-05  -1.2134339707136845e-04   2.7632621543269406e-04  -2.9214052702976567e-04  -7.5817430135199292e-05  -3.9309103241673321e-05  -8.5010134136249158e-04   1.0446119192256096e-05   2.6727276706941622e-04  -1.6777568203778590e-06  -2.0779445964095688e-06  -8.4375418318042553e-04   1.9336392352932277e-06   1.1845258763200775e-05
   5.0781250000000000e-02  -2.3101843908243486e-05  -1.2947988598898132e-04   2.6463917968355482e-04  -3.0296934810384479e-04  -7.7032248755797269e-05  -4.0681966187769310e-05   7.4972090323441483e-04   1.8056383768975147e-05   2.8952146627355611e-04  -1.8627356236958629e-06  -2.1175424296516903e-06   8.4085940713088153e-04   2.2677544259371131e-06   1.2596844933152599e-05
   5.1757812500000000e-02  -2.6756910632487073e-05  -1.3791094747926238e-04   2.5101549516354834e-04  -3.1367892367588617e-04  -7.8042101898855628e-05  -4.2041290013194828e-05  -8.4910821836779087e-04   2.6288297156378798e-05   3.1274175679889477e-04  -1.7935444605815105e-06  -2.1554434031282100e-06  -8.4362997468328724e-04   2.6227865239133917e-06   1.3375045812099145e-05
   5.2734375000000000e-02  -3.0646498696759910e-05  -1.4663269103979605e-04   2.3532916576102656e-04  -3.2422259038194774e-04  -7.9331202433276566e-05  -4.3380918222043391e-05   7.5116445062188325e-04   3.5168344565545570e-05   3.3692998360579092e-04  -1.9805935536925917e-06  -2.1913820256790466e-06   8.4100303736756477e-04   2.9993844961600288e-06   1.4174135617384979e-05
   5.3710937500000000e-02  -3.4778488263587749e-05  -1.5563990093780304e-04   2.1744970133532151e-04  -3.3455005375274995e-04  -8.0414255969171849e-05  -4.4694209711055781e-05  -8.4717880025793444e-04   4.4723176255316506e-05   3.6209808770483638e-04  -1.9133652173442415e-06  -2.2250766828990086e-06  -8.4346574349219495e-04   3.3981784326042839e-06   1.4998382920839439e-05
   5.4687500000000000e-02  -3.9160597608517107e-05  -1.6492593477319490e-04   1.9724249714480122e-04  -3.4460723278723852e-04  -8.1775112008509017e-05  -4.5974018846567492e-05   7.5361664283298989e-04   5.4979565830145830e-05   3.8824406531488180e-04  -2.1022542691147524e-06  -2.2562291664308550e-06   8.4118908313099948e-04   3.8197742601358417e-06   1.5841785260238524e-05
   5.5664062500000000e-02  -4.3800342675088670e-05  -1.7448261783906577e-04   1.7456863149308861e-04  -3.5433610414724754e-04  -8.2928085202111455e-05  -4.7212675450024371e-05  -8.4416546708206792e-04   6.5964323982878185e-05   4.1537335989424843e-04  -2.0367267109205271e-06  -2.2845242209411337e-06  -8.4325663640617300e-04   4.2647525330218466e-06   1.6708428445870440e-05
   5.6640625000000000e-02  -4.8704993682203442e-05  -1.8430013316275270e-04   1.4928526092603946e-04  -3.6367454642416858e-04  -8.4356605406395402e-05  -4.8401964760289174e-05   7.5723094889367003e-04   7.7704175238522017e-05   4.4347331512865630e-04  -2.2271601158596494e-06  -2.3096291104696398e-06   8.4142252997791852e-04   4.7336623167165647e-06   1.7592009859236698e-05
   5.7617187500000000e-02  -5.3881528667480603e-05  -1.9436690735937512e-04   1.2124553911738392e-04  -3.7255618501692286e-04  -8.5574537845353748e-05  -4.9533107458657893e-05  -8.3990889556900925e-04   9.0225667168714112e-05   4.7254302868017392e-04  -2.1630022856098265e-06  -2.3311932080618857e-06  -8.4299754135699694e-04   5.2270180169093003e-06   1.8496214670911835e-05
   5.8593750000000000e-02  -5.9336583850657656e-05  -2.0466949219426282e-04   9.0298999374009215e-05  -3.8091023820022586e-04  -8.7064832075528940e-05  -5.0596739826235181e-05   7.6217252930258980e-04   1.0355507470537022e-04   5.0256307977046327e-04  -2.3546116148542284e-06  -2.3488476115592762e-06   8.4170860974465053e-04   5.7452935920249692e-06   1.9414441235622218e-05
   5.9570312500000000e-02  -6.5076400701986699e-05  -2.1519244201938803e-04   5.6291530104711653e-05  -3.8866136504198611e-04  -8.8340841063509770e-05  -5.1582894104447024e-05  -8.3423812675392360e-04   1.1771829527051358e-04   5.3352687491338847e-04  -2.2914157277050632e-06  -2.3622047894314137e-06  -8.4268311446695414e-04   6.2889188139811280e-06   2.0350066809909239e-05
   6.0546875000000000e-02  -7.1106769601948026e-05  -2.2591818702736311e-04   1.9065879061442665e-05  -3.9572951575288912e-04  -8.9884969077617979e-05  -5.2480979144919846e-05   7.6861808030853369e-04   1.3274064476373034e-04   5.6540028786466079e-04  -2.4837518227883731e-06  -2.3708582599017482e-06   8.4205276959915885e-04   6.8582725080368720e-06   2.1296026464857985e-05
   6.1523437500000000e-02  -7.7432969980450493e-05  -2.3682690251380779e-04  -2.1538413747710527e-05  -4.0202978533239719e-04  -9.1209989708547620e-05  -5.3279761488101561e-05  -8.2697081610039365e-04   1.4864675916801914e-04   5.9816283073397235e-04  -2.4210252921637133e-06  -2.3743823078793210e-06  -8.4230781511393971e-04   7.4536793304025444e-06   2.2255281374622064e-05
   6.2500000000000000e-02  -8.4059706826130099e-05  -2.4789637413193789e-04  -6.5684367213587598e-05  -4.0747227119634937e-04  -9.2797692726921519e-05  -5.3967346948648298e-05   7.7675547430562837e-04   1.6546047738721608e-04   6.3177704591306310e-04  -2.6135500509531282e-06  -2.3723317426814442e-06   8.4246063267169656e-04   8.0754026965893209e-06   2.3220400587399408e-05
   6.3476562500000000e-02  -9.0991043459357190e-05  -2.5910185937561578e-04  -1.1353756084009440e-04  -4.1196193567277209e-04  -9.4160201097792532e-05  -5.4531162804552212e-05  -8.1791371313993651e-04   1.8320465352966077e-04   6.6621058152573716e-04  -2.5507071430570855e-06  -2.3642417013908804e-06  -8.4186594974390160e-04   8.7236390398051180e-06   2.4193997339835006e-05
   6.4453125000000000e-02  -9.8230330466193350e-05  -2.7041594532334985e-04  -1.6526545193504716e-04  -4.1539847425280026e-04  -9.5778616865363264e-05  -5.4957940719605955e-05   7.8678316022962340e-04   2.0190099471180067e-04   7.0141326444421643e-04  -2.7427850600712645e-06  -2.3496275025041298e-06   8.4293794958999538e-04   9.3985108510657683e-06   2.5168192013924167e-05
   6.5429687500000000e-02  -1.0578013069485807e-04  -2.8180840292790581e-04  -2.2103725514025763e-04  -4.1767619057028114e-04  -9.7164337234696257e-05  -5.5233700527296366e-05  -8.0686338511713545e-04   2.2156985188282228e-04   7.3733513310443024e-04  -2.6791383390427927e-06  -2.3279845545613313e-06  -8.4135172536344677e-04   1.0100061982878069e-05   2.6144899504274911e-05
   6.6406250000000000e-02  -1.1364214022128922e-04  -2.9324603792872287e-04  -2.8102322996711115e-04  -4.1868387913972937e-04  -9.8797699571000571e-05  -5.5343735025457249e-05   7.9890930068677885e-04   2.4223002399157038e-04   7.7391027940740557e-04  -2.8700278764267356e-06  -2.2987883240378297e-06   8.4349053964821600e-04   1.0828247914133135e-05   2.7115759511504511e-05
   6.7382812500000000e-02  -1.2181710519619152e-04  -3.0469253873803770e-04  -3.4539446138020255e-04  -4.1830471691473302e-04  -1.0018929665119837e-04  -5.5272595933592623e-05  -7.9360723540174030e-04   2.6389858497292089e-04   8.1108050856650764e-04  -2.8047795241474143e-06  -2.2614943688184165e-06  -8.4075931387742574e-04   1.1582931451451626e-05   2.8082362826791357e-05
   6.8359375000000000e-02  -1.3030473449256923e-04  -3.1610832143944673e-04  -4.1432196279924137e-04  -4.1641616489878546e-04  -1.0181862089631240e-04  -5.5004081134548465e-05   8.1335058859288213e-04   2.8659069158025409e-04   8.4876289851732465e-04  -2.9936244054200783e-06  -2.2155384414014108e-06   8.4412422071838207e-04   1.2363873443441548e-05   2.9035694454030443e-05
   6.9335937500000000e-02  -1.3910360808025383e-04  -3.2745037229882487e-04  -4.8797650278655083e-04  -4.1288988097365080e-04  -1.0319537892685374e-04  -5.4521223366460936e-05  -7.7792485452211316e-04   3.1031927756037343e-04   8.8687718410825804e-04  -2.9258575165161877e-06  -2.1603366681325690e-06  -8.4008292820385224e-04   1.3170726008885022e-05   2.9976825508863089e-05
   7.0312500000000000e-02  -1.4821108106232773e-04  -3.3867208800827828e-04  -5.6652753709107685e-04  -4.0759164526888738e-04  -1.0479813517862206e-04  -5.3806280562631775e-05   8.3033072285699280e-04   3.3509485386409019e-04   9.2532612808960367e-04  -3.1116780524342549e-06  -2.0952858098997817e-06   8.4484472690110266e-04   1.4003023298590733e-05   3.0896093679647261e-05
